weather,temperature,humidity,pressure
Foggy,3.84444444444445,0.96,1019.84
Foggy,2.75,1,0
Foggy,2.75,1,0
Foggy,2.78888888888889,1,1020.03
Foggy,2.22222222222222,1,0
Foggy,2.22222222222222,1,0
Foggy,2.25555555555556,1,1020.65
Foggy,2.71111111111111,0.96,1021.14
Mostly Cloudy,2.77777777777778,1,0
Mostly Cloudy,3.91111111111111,0.92,1021.68
Mostly Cloudy,5.05,0.92,1021.7
Mostly Cloudy,7.04444444444444,0.79,1021.74
Mostly Cloudy,7.13333333333334,0.78,1021.41
Partly Cloudy,7.77777777777778,0.76,1021.2
Mostly Cloudy,7.25,0.73,0
Mostly Cloudy,7.11111111111111,0.78,1021
Mostly Cloudy,6.03888888888889,0.79,1021.13
Mostly Cloudy,4.92777777777778,0.85,1021.53
Mostly Cloudy,4.89444444444445,0.86,1021.71
Mostly Cloudy,3.79444444444444,0.88,1021.75
Mostly Cloudy,3.75,0.82,1021.85
Mostly Cloudy,3.18888888888889,0.85,1022.19
Mostly Cloudy,2.58888888888889,0.82,1022.34
Mostly Cloudy,1.55,0.89,1022.45
Mostly Cloudy,1.07777777777778,0.89,1022.39
Mostly Cloudy,0.972222222222222,0.89,1022.34
Mostly Cloudy,0.494444444444445,0.92,1021.95
Mostly Cloudy,0.127777777777776,0.92,1021.77
Mostly Cloudy,-0.016666666666667,0.92,1021.75
Overcast,0.050000000000002,0.92,1022.5
Overcast,0.066666666666665,0.99,1022.08
Overcast,1.11111111111111,0.92,1023.2
Overcast,2.22222222222222,0.91,0
Overcast,2.68888888888889,0.88,1022.37
Overcast,2.75555555555556,0.88,1022.56
Overcast,2.75,0.95,1023.3
Overcast,2.90555555555555,0.87,1022.26
Overcast,3.83888888888889,0.88,1022.7
Overcast,2.77777777777778,0.88,0
Mostly Cloudy,2.90555555555555,0.87,1021.76
Mostly Cloudy,2.77777777777778,0.82,1021.75
Mostly Cloudy,2.71111111111111,0.88,1022.03
Mostly Cloudy,2.67777777777778,0.89,1022.26
Mostly Cloudy,2.22222222222222,0.92,1022.33
Overcast,2.06666666666667,0.89,1022.43
Mostly Cloudy,2.11111111111111,0.89,1022.45
Mostly Cloudy,0.583333333333332,0.91,1022.43
Mostly Cloudy,1.06666666666667,0.82,1022.42
Mostly Cloudy,1.13333333333333,0.8,1022.26
Mostly Cloudy,0.422222222222221,0.79,1021.94
Mostly Cloudy,0.377777777777778,0.76,1021.55
Mostly Cloudy,-0.077777777777778,0.83,1021.41
Mostly Cloudy,-0.094444444444445,0.83,1021.46
Overcast,-0.072222222222222,0.82,1021.54
Overcast,-0.077777777777778,0.83,1021.55
Overcast,-0.094444444444445,0.82,1021.84
Overcast,0,0.82,1021.93
Overcast,1.07222222222222,0.75,1021.72
Overcast,2.17222222222222,0.69,1021.84
Mostly Cloudy,2.23888888888889,0.72,1021.54
Overcast,2.52222222222222,0.77,1021.01
Mostly Cloudy,2.83888888888889,0.75,1020.62
Mostly Cloudy,2.86666666666666,0.76,1020.24
Mostly Cloudy,2.95555555555556,0.79,1020.05
Mostly Cloudy,2.23888888888889,0.79,1020.03
Mostly Cloudy,1.2,0.84,1020.33
Mostly Cloudy,1.12777777777778,0.85,1020.5
Mostly Cloudy,1.08333333333333,0.85,1020.5
Mostly Cloudy,0.533333333333334,0.85,1020.41
Mostly Cloudy,0.066666666666665,0.86,1020.36
Mostly Cloudy,-0.488888888888888,0.88,1020.33
Mostly Cloudy,-0.511111111111112,0.88,1020.43
Mostly Cloudy,-0.594444444444445,0.89,1020.17
Mostly Cloudy,-0.627777777777777,0.89,1019.93
Mostly Cloudy,-1.13888888888889,0.92,1019.32
Mostly Cloudy,-1.62222222222222,0.96,1019.03
Mostly Cloudy,-2.2,1,1018.82
Mostly Cloudy,-2.22222222222222,1,1018.42
Mostly Cloudy,-1.25555555555556,0.93,1018.26
Mostly Cloudy,-1.08333333333333,0.99,1018.11
Mostly Cloudy,0.094444444444445,0.91,1017.9
Partly Cloudy,2.52222222222222,0.73,1017.44
Partly Cloudy,4.9,0.66,1017.01
Partly Cloudy,4.99444444444445,0.53,1016.22
Partly Cloudy,6.00555555555556,0.45,1015.67
Partly Cloudy,7.08333333333333,0.55,1014.8
Partly Cloudy,6.06111111111111,0.59,1014.09
Mostly Cloudy,5.07777777777778,0.58,1013.6
Mostly Cloudy,3.86111111111111,0.69,1013.28
Mostly Cloudy,1.25,0.77,1012.99
Mostly Cloudy,0.444444444444443,0.81,1013.32
Mostly Cloudy,1.18333333333333,0.84,1013.27
Overcast,1.73888888888889,0.81,1013.28
Mostly Cloudy,1.78888888888889,0.81,1013.55
Overcast,2.2,0.79,1013.19
Overcast,6.13888888888889,0.65,1002.49
Overcast,5.92777777777778,0.66,1000.94
Overcast,5.57777777777778,0.7,999.81
Overcast,5.02222222222222,0.76,998.61
Overcast,5.01666666666667,0.8,997.82
Overcast,5.04444444444444,0.86,996.77
Overcast,5.04444444444444,0.93,995.91
Overcast,6.12222222222222,0.88,995.54
Overcast,6.16111111111111,0.93,994.98
Breezy and Overcast,6.16111111111111,0.93,0
Mostly Cloudy,7.13888888888889,0.87,993.96
Overcast,7.75,0.83,0
Overcast,7.75,0.83,0
Mostly Cloudy,8.9,0.83,992.41
Overcast,9.94444444444444,0.78,992.03
Overcast,9.87222222222223,0.84,0
Overcast,9.9,0.83,991.51
Overcast,8.81111111111111,0.89,993.6
Overcast,8.70555555555556,0.89,992.44
Overcast,7.63333333333334,0.95,993.96
Overcast,7.03888888888889,0.93,994.81
Overcast,6.52777777777778,0.93,995.18
Mostly Cloudy,5.54444444444444,0.93,995.67
Mostly Cloudy,4.90555555555556,0.93,996.03
Mostly Cloudy,1.62222222222222,0.86,1013.3
Overcast,1.61111111111111,0.83,1013.47
Overcast,1.6,0.86,1013.57
Mostly Cloudy,1.57777777777778,0.86,1013.3
Mostly Cloudy,1.12222222222222,0.89,1013.58
Mostly Cloudy,1.11666666666667,0.92,1013.62
Mostly Cloudy,1.06666666666667,1,1014.19
Overcast,1.07222222222222,0.98,1014.6
Overcast,2.08333333333333,0.92,1015.09
Overcast,2.71111111111111,0.89,1015.2
Mostly Cloudy,3.76111111111111,0.77,1015.8
Mostly Cloudy,4.86111111111111,0.7,1016.12
Mostly Cloudy,4.97777777777778,0.6,1016.31
Partly Cloudy,6.01111111111111,0.55,1016.21
Partly Cloudy,7.01111111111111,0.49,1015.73
Partly Cloudy,5.97222222222222,0.53,1015.85
Partly Cloudy,4.96111111111111,0.56,1016.28
Mostly Cloudy,3.74444444444445,0.61,1016.45
Mostly Cloudy,2.68333333333333,0.67,1017.05
Mostly Cloudy,2.61666666666667,0.7,1017.82
Mostly Cloudy,1.98888888888889,0.7,1018.13
Mostly Cloudy,1.5,0.7,1018.52
Mostly Cloudy,0.56111111111111,0.73,1018.76
Mostly Cloudy,-0.188888888888889,0.78,1018.93
Mostly Cloudy,-0.605555555555555,0.81,1019.04
Mostly Cloudy,-0.533333333333334,0.81,1019.2
Overcast,-1.27777777777778,0.85,1019.23
Overcast,-1.23333333333333,0.85,1019.22
Overcast,-1.09444444444444,0.85,1019.04
Overcast,-1.23333333333333,0.81,1018.93
Overcast,-2.27222222222222,0.88,1018.75
Mostly Cloudy,-2.03333333333333,0.87,1018.84
Mostly Cloudy,-1.18333333333333,0.81,1019.13
Mostly Cloudy,-0.138888888888889,0.75,1018.93
Overcast,0.133333333333334,0.8,1018.84
Mostly Cloudy,1.11111111111111,0.75,1018.65
Overcast,2.2,0.68,1018.24
Overcast,2.16111111111111,0.63,1017.28
Overcast,2.10555555555556,0.65,1016.86
Overcast,2.08333333333333,0.6,1016.45
Overcast,1.93333333333333,0.62,1016.05
Overcast,0.994444444444444,0.76,1015.78
Overcast,-0.044444444444444,0.82,1015.97
Overcast,-0.055555555555556,0.86,1015.66
Overcast,-1.08888888888889,0.99,1015.28
Foggy,-0.577777777777777,0.99,1014.78
Overcast,-0.977777777777779,0.98,1014.12
Overcast,-1.13333333333333,0.99,1013.3
Foggy,-1.13333333333333,0.99,1012.6
Overcast,-0.672222222222223,0.96,1012.16
Foggy,-0.672222222222223,1,1011.49
Foggy,-0.672222222222223,1,1010.4
Overcast,-0.588888888888888,0.99,1009.8
Foggy,-1.18333333333333,1,1009.38
Overcast,-1.18333333333333,1,1009.16
Foggy,-0.155555555555556,1,1008.71
Foggy,-0.116666666666667,0.99,1008.67
Foggy,-0.116666666666667,1,1008.74
Foggy,0.938888888888888,0.93,1008.5
Foggy,0.972222222222222,0.99,1008.54
Foggy,0.994444444444444,1,1008.52
Foggy,2.02777777777778,0.99,1007.86
Overcast,2.03888888888889,1,1007.54
Overcast,2.08333333333333,1,1007.53
Foggy,1.05555555555555,1,1007.85
Foggy,1.04444444444445,1,1007.81
Foggy,0.027777777777776,1,1008.21
Foggy,0.105555555555554,0.99,1008.81
Foggy,0.005555555555554,1,1008.99
Foggy,0.511111111111112,0.96,1008.99
Foggy,0.450000000000001,0.96,1009.03
Foggy,0.511111111111112,1,1008.71
Foggy,0.511111111111112,1,1008.89
Overcast,0.527777777777779,0.99,1008.33
Foggy,1.04444444444445,1,1007.91
Overcast,1.57777777777778,0.96,1007.57
Overcast,1.63888888888889,0.99,1006.71
Overcast,2.10555555555556,1,1005.97
Overcast,2.12777777777778,1,1005.78
Foggy,2.11111111111111,1,1006.08
Overcast,2.15,1,1006.23
Overcast,2.71111111111111,0.96,1006.06
Overcast,3.85555555555555,0.93,1006.29
Mostly Cloudy,4.95,1,1007.4
Overcast,5.95,0.93,1006.83
Overcast,7.09444444444445,0.87,1007.61
Overcast,7.66666666666667,0.84,1007.58
Overcast,8.68333333333333,0.78,1007.99
Mostly Cloudy,7.76111111111111,0.88,1008.62
Mostly Cloudy,7.13333333333334,0.86,1008.88
Overcast,6.07222222222222,0.86,1009.47
Overcast,6.07777777777778,0.87,1009.57
Mostly Cloudy,5.02777777777778,0.86,1009.63
Overcast,5.05,0.86,1010.4
Overcast,5.64444444444444,0.86,1009.7
Overcast,6.11111111111111,0.79,0
Overcast,6.13888888888889,0.82,1009.34
Overcast,6.2,0.82,1009.36
Overcast,6.08888888888889,0.86,1009.41
Windy and Overcast,7.10555555555556,0.8,1008.54
Breezy and Mostly Cloudy,6.56111111111111,0.83,1008.77
Mostly Cloudy,6.06666666666667,0.86,1009.04
Mostly Cloudy,6.08888888888889,0.86,1009.73
Overcast,6.07777777777778,0.86,1009.96
Mostly Cloudy,7.17222222222222,0.79,1010.9
Overcast,7.17777777777778,0.79,1011.11
Overcast,7.05,0.87,1011.33
Overcast,7.10555555555556,0.87,1011.89
Overcast,7.68888888888889,0.89,1011.8
Mostly Cloudy,7.80555555555555,0.89,1011.54
Mostly Cloudy,7.82222222222222,0.89,1011.64
Breezy and Mostly Cloudy,7.88888888888889,0.83,1011.43
Breezy and Mostly Cloudy,7.88333333333333,0.83,1010.87
Breezy and Mostly Cloudy,7.28888888888889,0.86,1010.88
Overcast,7.24444444444444,0.86,1011.62
Overcast,7.25555555555556,0.86,1011.77
Overcast,7.15555555555556,0.87,1011.73
Overcast,6.57777777777778,0.9,1013.66
Overcast,6.18333333333333,0.92,1013.41
Mostly Cloudy,5.62777777777778,0.93,1012.57
Breezy and Mostly Cloudy,6.06666666666667,0.89,1012.53
Overcast,6.58888888888889,0.87,1013.3
Overcast,6.52777777777778,0.87,1013.69
Overcast,6.50555555555556,0.87,1014.1
Mostly Cloudy,6.00555555555556,0.86,1014.78
Mostly Cloudy,4.93888888888889,0.87,1015.59
Mostly Cloudy,4.98333333333333,0.87,1016.19
Mostly Cloudy,5.88888888888889,0.82,1016.72
Mostly Cloudy,6.04444444444445,0.87,1017.49
Mostly Cloudy,7.68888888888889,0.89,1018.1
Partly Cloudy,8.87222222222222,0.83,1018.59
Mostly Cloudy,9.88333333333333,0.83,1018.92
Mostly Cloudy,12.0722222222222,0.72,1019.24
Mostly Cloudy,12.0444444444444,0.72,1018.67
Mostly Cloudy,11.9944444444444,0.74,1018.65
Mostly Cloudy,12.0166666666667,0.73,1018.56
Mostly Cloudy,11.9833333333333,0.74,1018.4
Partly Cloudy,10.9722222222222,0.8,1018.65
Mostly Cloudy,9.93333333333333,0.86,1018.85
Overcast,9.77777777777778,0.92,1019
Mostly Cloudy,7.82777777777778,0.99,1019.39
Mostly Cloudy,8.28888888888889,1,1019.23
Mostly Cloudy,7.76111111111111,0.99,1019.4
Mostly Cloudy,7.75555555555556,1,1019.31
Overcast,7.22222222222222,1,1019.11
Foggy,7.25,0.99,1018.77
Overcast,7.2,1,1018.56
Overcast,7.2,1,1018.53
Overcast,7.11111111111111,0.99,1018.75
Mostly Cloudy,7.15,1,1018.64
Mostly Cloudy,7.12777777777778,1,1018.81
Overcast,7.14444444444444,0.99,1019.07
Foggy,7.15,1,1019.64
Overcast,7.2,0.99,1020.49
Mostly Cloudy,7.27222222222222,0.99,1020.6
Mostly Cloudy,7.75555555555556,0.96,1020.61
Mostly Cloudy,7.82777777777778,0.95,1020.62
Mostly Cloudy,7.81666666666667,0.95,1020.64
Overcast,7.85,0.95,1020.41
Overcast,7.87222222222222,0.89,1020.3
Overcast,7.75555555555556,0.9,1020.28
Overcast,7.80555555555555,0.89,1020.02
Overcast,7.22222222222222,1,1020.6
Mostly Cloudy,7.12222222222222,0.99,1020.78
Mostly Cloudy,7.17777777777778,1,1020.63
Overcast,7.17777777777778,0.96,1020.65
Overcast,6.58888888888889,0.96,1021.07
Overcast,6.11666666666667,0.96,1021.57
Overcast,6.11666666666667,0.96,1021.52
Overcast,6.03333333333333,1,1021.56
Overcast,6.06666666666667,0.96,1021.81
Overcast,6.01666666666667,0.96,1021.83
Overcast,5.51666666666667,0.99,1021.64
Mostly Cloudy,5.97222222222222,1,1021.64
Mostly Cloudy,5.97222222222222,1,1021.73
Foggy,5.92222222222222,0.99,1022.07
Foggy,3.93888888888889,0.99,1023.01
Overcast,4.00555555555556,0.99,1023.13
Overcast,5.02222222222222,0.92,1023.3
Overcast,6.04444444444445,0.86,1023.54
Overcast,6.04444444444445,0.87,1023.73
Overcast,5.98333333333334,0.87,1023.51
Overcast,5.09444444444445,0.99,1023.52
Overcast,5.11666666666667,0.99,1023.62
Overcast,5.08888888888889,0.98,1023.78
Foggy,5.05,1,1023.92
Foggy,5.05,1,1024.33
Overcast,4.92222222222222,0.99,1024.67
Overcast,4.97777777777778,1,1025.12
Overcast,5.02777777777778,0.99,1025.52
Overcast,4.98888888888889,0.98,1025.74
Foggy,5,0.95,1026.02
Foggy,4.97777777777778,0.95,1026.23
Foggy,4.90555555555556,0.98,1026.56
Foggy,4.92777777777778,0.99,1026.63
Overcast,4.88333333333333,0.92,1026.62
Overcast,4.24444444444444,0.98,1026.51
Overcast,4.22777777777778,0.99,1026.52
Overcast,3.72222222222222,0.99,1026.52
Overcast,3.63333333333333,0.99,1026.94
Overcast,4.88333333333333,0.93,1027.41
Overcast,5,0.93,1027.8
Overcast,5.09444444444445,0.92,1027.93
Overcast,6.16111111111111,0.79,1028.18
Overcast,6.18333333333333,0.85,1027.8
Overcast,6.41111111111111,0.83,1027.11
Mostly Cloudy,7.36666666666666,0.73,1026.77
Mostly Cloudy,7.36666666666666,0.73,1026.27
Mostly Cloudy,7.43333333333333,0.73,1025.89
Partly Cloudy,6.22777777777778,0.85,1025.48
Partly Cloudy,4.07222222222222,0.91,1025.2
Partly Cloudy,3.09444444444444,0.94,1025.3
Foggy,2.80555555555555,0.96,1024.9
Foggy,1.16111111111111,0.96,1024.79
Foggy,0.377777777777778,1,1024.55
Foggy,-0.044444444444444,1,1024.3
Overcast,4.90555555555556,0.93,996.23
Mostly Cloudy,4.85555555555556,0.93,996.45
Overcast,4.37777777777778,0.96,996.73
Overcast,4.41666666666667,0.96,996.79
Overcast,4.27222222222222,0.96,996.96
Breezy and Overcast,2.63888888888889,1,998
Overcast,2.06111111111111,0.93,999.36
Overcast,1.17777777777778,0.93,1000.51
Mostly Cloudy,2.10555555555556,0.93,1001.62
Mostly Cloudy,1.11111111111111,1,0
Mostly Cloudy,1.97777777777778,0.93,1003.96
Mostly Cloudy,2.08333333333333,0.92,1005.57
Breezy and Overcast,1.06111111111111,0.92,0
Mostly Cloudy,0.983333333333335,0.93,1007.47
Mostly Cloudy,0.994444444444444,0.93,1008.31
Mostly Cloudy,1.06111111111111,0.92,0
Mostly Cloudy,0.966666666666668,0.93,1010.92
Mostly Cloudy,1.01666666666667,0.93,1011.55
Overcast,1.01666666666667,0.93,1012.84
Overcast,0.933333333333333,0.93,1013.8
Overcast,0.972222222222222,0.93,1014.44
Overcast,0.48888888888889,0.92,1015.02
Overcast,0.422222222222221,0.89,1015.38
Clear,-0.1,0.92,1015.2
Partly Cloudy,-0.666666666666666,0.91,1016.01
Partly Cloudy,-0.750000000000001,0.86,1015.9
Partly Cloudy,-1.36111111111111,0.85,1016.21
Partly Cloudy,-1.91111111111111,0.85,1016.01
Partly Cloudy,-1.59444444444445,0.86,1016.17
Partly Cloudy,-2.37777777777778,0.88,1016.11
Partly Cloudy,-2.31111111111111,0.88,1016.09
Mostly Cloudy,-2.16111111111111,0.95,1016.48
Mostly Cloudy,-1.2,0.88,1016.79
Partly Cloudy,0,0.85,0
Mostly Cloudy,1.01111111111111,0.8,1017.29
Mostly Cloudy,2.22222222222222,0.84,1016.8
Mostly Cloudy,2.73333333333333,0.76,1016.66
Mostly Cloudy,2.93888888888889,0.75,1016.11
Mostly Cloudy,2.77777777777778,0.76,1015.76
Mostly Cloudy,2.77777777777778,0.76,1015.56
Mostly Cloudy,3.03888888888889,0.8,1015.52
Mostly Cloudy,2.77777777777778,0.82,1015.83
Mostly Cloudy,2.73333333333333,0.82,1015.66
Mostly Cloudy,2.28333333333333,0.79,1015.97
Overcast,2.71111111111111,0.76,1016.04
Overcast,2.71111111111111,0.79,1016.14
Mostly Cloudy,1.8,0.84,1016.12
Overcast,1.68888888888889,0.84,1016.05
Mostly Cloudy,1.18333333333333,0.88,1016.15
Mostly Cloudy,1.28888888888889,0.88,1016.22
Mostly Cloudy,1.69444444444444,0.85,1016.15
Partly Cloudy,0.122222222222222,0.89,1015.77
Partly Cloudy,-0.233333333333334,0.91,1015.74
Mostly Cloudy,-0.433333333333334,0.92,1015.37
Partly Cloudy,-0.994444444444444,0.92,1015.42
Mostly Cloudy,0.083333333333333,0.92,1014.8
Mostly Cloudy,1.08888888888889,0.85,1014.67
Mostly Cloudy,2.22222222222222,0.79,0
Mostly Cloudy,3.75,0.76,1014.18
Mostly Cloudy,6.07222222222222,0.65,1013.62
Overcast,7.17777777777778,0.65,1012.54
Overcast,7.62222222222222,0.71,1010.99
Overcast,7.22222222222222,0.72,1010.5
Overcast,7.22222222222222,0.72,1009.05
Overcast,6.8,0.81,1008.07
Overcast,6.08888888888889,0.85,1007.38
Overcast,5.05,0.92,1006.8
Overcast,4.20555555555556,0.9,1007.31
Overcast,6.01666666666667,0.85,1007.1
Overcast,4.92777777777778,0.92,1006.29
Overcast,4.96111111111111,0.88,1006.03
Mostly Cloudy,4.83333333333334,0.86,1005.28
Partly Cloudy,2.72777777777778,0.89,1004.76
Mostly Cloudy,2.52777777777778,0.86,1003.95
Mostly Cloudy,2.8,0.85,1003.37
Mostly Cloudy,2.75,0.85,1002.79
Mostly Cloudy,3.92222222222222,0.89,1001.99
Mostly Cloudy,3.74444444444445,0.89,1001.55
Clear,3.74444444444445,0.89,1000.57
Mostly Cloudy,2.75555555555556,0.89,999.95
Mostly Cloudy,2.77777777777778,0.89,1000.39
Partly Cloudy,2.77777777777778,0.96,0
Mostly Cloudy,4.06666666666667,0.89,999.88
Mostly Cloudy,6.06111111111111,0.8,0
Mostly Cloudy,8.65555555555556,0.72,998.56
Mostly Cloudy,7.97777777777778,0.75,998.61
Mostly Cloudy,7.65,0.76,998.13
Partly Cloudy,7.65,0.83,0
Partly Cloudy,7.23333333333334,0.85,998.65
Mostly Cloudy,5.92777777777778,0.93,998.23
Mostly Cloudy,4.88333333333333,0.93,997.6
Mostly Cloudy,4.97777777777778,0.93,997.84
Foggy,3.79444444444444,1,997.35
Mostly Cloudy,3.83888888888889,1,0
Foggy,3.92222222222222,0.98,996.73
Overcast,3.24444444444445,1,996.28
Overcast,4.21666666666667,0.9,996.23
Overcast,3.67777777777778,0.93,997.01
Overcast,3.15555555555556,1,996.49
Overcast,2.61666666666667,1,996.76
Overcast,2.09444444444445,0.97,997.3
Overcast,1.08888888888889,1,998.1
Overcast,1.04444444444445,1,998.53
Mostly Cloudy,1.06666666666667,0.93,999.06
Mostly Cloudy,1.06666666666667,0.92,999.89
Mostly Cloudy,2.17222222222222,0.85,0
Mostly Cloudy,2.68333333333333,0.82,1001.82
Mostly Cloudy,3.76111111111111,0.77,0
Mostly Cloudy,3.81111111111111,0.76,0
Mostly Cloudy,3.00555555555555,0.79,1003.23
Mostly Cloudy,2.83888888888889,0.76,1003.47
Mostly Cloudy,2.75,0.76,0
Mostly Cloudy,2.97222222222222,0.68,1004.34
Mostly Cloudy,2.75,0.7,1004.95
Mostly Cloudy,2.19444444444445,0.72,1005.33
Partly Cloudy,2.11666666666667,0.69,1005.53
Partly Cloudy,2.10555555555556,0.7,1005.46
Partly Cloudy,1.01666666666667,0.78,1006.05
Partly Cloudy,0.516666666666666,0.78,1006.43
Partly Cloudy,0.533333333333334,0.82,1006.36
Mostly Cloudy,0.511111111111112,0.82,1006.55
Mostly Cloudy,0.466666666666669,0.84,1006.56
Overcast,0.555555555555556,0.84,1006.6
Overcast,0.555555555555556,0.91,1006.32
Overcast,0.894444444444444,0.91,1006.36
Overcast,0.955555555555555,0.95,1006.1
Overcast,0.972222222222222,0.78,1006.5
Overcast,0.850000000000001,0.87,1007.09
Overcast,0.927777777777779,0.85,1007.8
Mostly Cloudy,2.01666666666667,0.7,1008.1
Mostly Cloudy,2.11111111111111,0.72,1008.1
Mostly Cloudy,2.75,0.7,1009.2
Mostly Cloudy,3.84444444444445,0.62,1007.6
Mostly Cloudy,3.90555555555556,0.67,1007.58
Mostly Cloudy,3.93888888888889,0.69,0
Mostly Cloudy,2.82777777777778,0.67,0
Mostly Cloudy,2.84444444444444,0.67,1007.75
Mostly Cloudy,2.17222222222222,0.71,1008.25
Mostly Cloudy,2.03333333333333,0.72,1008.75
Mostly Cloudy,1.96111111111111,0.77,1009.42
Overcast,1.96666666666667,0.73,1009.67
Overcast,1.43888888888889,0.78,1009.87
Mostly Cloudy,0.811111111111111,0.73,1010.18
Mostly Cloudy,-0.255555555555556,0.79,1010.56
Partly Cloudy,-0.227777777777778,0.79,1010.96
Partly Cloudy,-1.16111111111111,0.85,1011
Partly Cloudy,-1.22777777777778,0.85,1011.07
Clear,-2.24444444444444,0.85,1011.34
Partly Cloudy,-2.65555555555556,0.88,1011.27
Partly Cloudy,-2.22222222222222,0.87,1011.35
Partly Cloudy,-1.18888888888889,0.88,1012.1
Overcast,-1.33888888888889,0.88,1011.59
Overcast,-1.20555555555556,0.92,1011.97
Overcast,-1.11111111111111,0.99,0
Mostly Cloudy,-1.06111111111111,0.97,1012.65
Overcast,-1.11111111111111,1,0
Overcast,-0.05,0.92,1012.5
Overcast,-0.111111111111111,0.91,1012.75
Foggy,-0.072222222222222,0.92,1012.55
Foggy,-0.072222222222222,1,1012.85
Overcast,-0.544444444444445,0.99,1013.06
Overcast,-0.094444444444445,1,1013.35
Foggy,-1.13333333333333,1,1013.56
Overcast,-1.14444444444444,0.99,1013.69
Mostly Cloudy,-1.13333333333333,0.99,1013.26
Overcast,-1.18333333333333,1,1013.73
Overcast,-1.1,0.99,1013.78
Overcast,-1.13333333333333,0.99,1013.26
Foggy,-2.03888888888889,0.99,1019.8
Foggy,-1.22777777777778,1,1019.31
Mostly Cloudy,-1.20555555555556,1,1019.38
Foggy,-1.90555555555556,0.99,1019.22
Foggy,-2.73333333333333,1,1019.09
Foggy,-2.22222222222222,1,1018.91
Foggy,-2.61111111111111,0.99,1019.04
Foggy,-3.77222222222222,1,1019.2
Foggy,-3.79444444444444,1,1019.31
Foggy,-3.55555555555555,0.99,1019.52
Foggy,-3.83888888888889,1,1019.7
Foggy,-3.83888888888889,0.96,1019.59
Foggy,-4.21666666666667,1,1019.56
Foggy,-4.37222222222222,1,1020.07
Foggy,-4.37222222222222,0.96,1020.19
Foggy,-4.77222222222222,0.96,1020.32
Foggy,-3.91111111111111,1,1020.49
Foggy,-3.91111111111111,0.93,1020.59
Foggy,-4.88888888888889,0.99,1021.14
Foggy,-4.92777777777778,1,1021.42
Foggy,-3.88888888888889,1,1022.4
Foggy,-2.71666666666667,0.99,1023.19
Overcast,-2.24444444444444,1,1023.35
Overcast,-2.24444444444444,1,1023.64
Foggy,-3.82222222222222,1,1021.91
Foggy,-3.8,1,1020.68
Foggy,-3.82222222222222,1,1019.76
Foggy,-3.28888888888889,1,1018.74
Foggy,-3.18333333333333,1,1017.44
Foggy,-2.78333333333333,1,1016.49
Foggy,-2.27222222222222,1,1015.69
Foggy,-1.17222222222222,1,1015.52
Foggy,-1.18333333333333,1,1014.79
Overcast,-0.144444444444445,0.93,1014.04
Foggy,-0.1,0.93,1014.01
Foggy,-0.094444444444445,1,1013.52
Foggy,-0.005555555555556,1,1013.11
Foggy,0.183333333333332,1,1012.48
Foggy,1.10555555555556,1,1012.28
Foggy,1.10555555555556,0.93,1012.09
Foggy,1.03888888888889,1,1012.04
Foggy,0.044444444444444,1,1011.51
Foggy,0.016666666666667,1,1011.59
Foggy,-0.055555555555556,1,1011.68
Foggy,-0.05,1,1011.28
Foggy,-0.533333333333334,1,1010.89
Foggy,-0.538888888888888,1,1010.68
Foggy,-1.04444444444444,1,1010.78
Foggy,-0.533333333333334,1,1010.48
Foggy,-0.455555555555556,1,1010.25
Foggy,-0.488888888888888,1,1009.9
Foggy,-0.511111111111112,1,1009.77
Foggy,-0.305555555555556,0.99,1009.33
Foggy,0.072222222222224,0.93,1009.07
Foggy,0.094444444444445,1,1008.86
Foggy,0.177777777777778,1,1008.77
Foggy,0.094444444444445,1,1009.19
Foggy,-0.855555555555555,1,1009.21
Partly Cloudy,1.45555555555555,0.99,1009.36
Partly Cloudy,2.35555555555556,1,1009.38
Partly Cloudy,4,0.99,1008.91
Mostly Cloudy,3.15555555555556,0.98,1008.94
Partly Cloudy,2.91666666666667,0.99,1009.18
Mostly Cloudy,2.37777777777778,0.99,1009.06
Overcast,2.73888888888889,0.95,1010.41
